"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","claim_id","claim_date","claim_amount"
3647,"Richard Smith","nwilson@example.net","0954 Chapman Ferry Suite 158
Wayneview, MH 66149",18,"Male","Therapist, art",5013,"LIFE_INSURANCE","2023-09-04",141,"2021-08-02",3507
1549,"Melissa George","victorbanks@example.net","2284 Cortez Street Suite 519
Buckleyport, UT 44453",53,"Male","Acupuncturist",342,"AUTO_INSURANCE","2022-08-09",142,"2022-11-16",8855
1765,"Julie Thompson","sheilastone@example.com","296 Choi Vista Suite 682
North Mistyton, ME 20494",50,"Male","Dramatherapist",4893,"LIFE_INSURANCE","2023-11-10",143,"2022-10-31",227
1047,"Adam Henderson","joshua27@example.net","8248 Amber Street Suite 702
Lopezhaven, SC 29686",32,"Female","Magazine journalist",2447,"HEALTH_INSURANCE","2023-11-10",144,"2021-05-02",881
3326,"Christopher Perry","aevans@example.org","81224 Bird Junctions Apt. 101
North Nicholas, MA 52887",34,"Female","Designer, industrial/product",8495,"LIFE_INSURANCE","2023-10-03",145,"2022-04-01",2319
793,"Beverly Miller","nrowe@example.com","034 Lopez Key
East Julie, ND 47224",33,"Male","Industrial/product designer",6321,"HEALTH_INSURANCE","2023-11-28",146,"2022-06-16",3284
8186,"Sara Evans","walternolan@example.com","Unit 8787 Box 6387
DPO AE 91066",62,"Male","Osteopath",5792,"HEALTH_INSURANCE","2024-03-09",147,"2022-07-10",1539
2394,"James Powell","noneal@example.com","92976 Beard Place Apt. 913
Robertview, NY 90175",54,"Female","Engineer, electrical",8597,"HEALTH_INSURANCE","2024-01-10",148,"2021-06-10",2119
8037,"Paula Oneal","combsjames@example.net","445 Jeffrey Ville Suite 535
West Carla, WA 46321",39,"Male","Archivist",4342,"LIFE_INSURANCE","2023-09-23",149,"2023-01-05",4551
4747,"Travis Moreno","jacquelineharvey@example.net","72802 Adkins Valley Suite 542
Whiteview, MP 45403",55,"Male","Librarian, public",2328,"AUTO_INSURANCE","2023-03-18",150,"2021-05-03",5107
5054,"Francis Jackson","markalvarez@example.net","720 Rivera Trail Apt. 974
New John, VT 39798",29,"Male","Environmental health practitioner",6292,"LIFE_INSURANCE","2022-09-28",151,"2023-02-15",3934
2875,"Madison Leon","anthony26@example.org","Unit 8498 Box 3538
DPO AP 18388",56,"Female","Editor, commissioning",6543,"HEALTH_INSURANCE","2023-03-29",152,"2022-05-01",9434
3695,"Maria Browning","nschroeder@example.com","3821 Eric Glen Suite 404
Myersmouth, AL 42102",41,"Male","Art gallery manager",2591,"HEALTH_INSURANCE","2024-01-21",153,"2021-03-30",4655
439,"Gerald Smith","christopher68@example.com","USCGC Brooks
FPO AP 13000",38,"Male","Engineer, broadcasting (operations)",1730,"HEALTH_INSURANCE","2023-06-19",154,"2021-09-09",8563
3993,"Wendy Carr","henrysamantha@example.net","801 Wilson Brooks Suite 070
Kennedyport, VA 13893",33,"Female","Science writer",7581,"AUTO_INSURANCE","2024-02-26",155,"2021-04-14",1969
2521,"Brandon Fisher","yvillanueva@example.com","566 Ashley Court Apt. 987
East Terri, AR 13758",63,"Male","Rural practice surveyor",964,"LIFE_INSURANCE","2024-02-06",156,"2022-11-17",6014
9143,"Michael Sanchez","thompsontodd@example.com","868 Austin Centers
Lake Leahview, AL 74388",59,"Male","Advertising copywriter",4543,"HEALTH_INSURANCE","2022-12-16",157,"2021-05-24",3619
2313,"Jennifer Jones","morganlaurie@example.org","82926 Samuel Gateway Suite 014
Perezchester, MH 82270",27,"Female","Furniture conservator/restorer",3136,"LIFE_INSURANCE","2023-09-18",158,"2021-10-19",1933
4820,"Eric Dawson","wnovak@example.org","5725 Barron Shores Suite 315
North Sharonburgh, CT 78934",20,"Male","Health physicist",3839,"AUTO_INSURANCE","2023-07-24",159,"2022-02-07",1808
2689,"Derrick Glover","newtonbrooke@example.net","59530 William Oval
Kathrynfurt, CA 58468",36,"Male","Programmer, multimedia",5317,"LIFE_INSURANCE","2023-02-14",160,"2021-12-13",3761
8221,"Marie Bennett","michael13@example.com","5834 Kevin Lodge Suite 088
Karenborough, WV 63201",59,"Male","Civil Service administrator",348,"AUTO_INSURANCE","2024-01-30",161,"2022-12-15",2561
3257,"Brandon York","jennifercarpenter@example.org","81254 Smith Lights
Matthewside, MN 36214",56,"Female","Environmental consultant",6009,"AUTO_INSURANCE","2023-02-20",162,"2022-12-15",9506
5064,"Jessica Gardner","lisabutler@example.com","132 Robert Ford Apt. 868
Morrisonstad, SD 18388",20,"Female","Therapist, horticultural",6768,"HEALTH_INSURANCE","2022-12-04",163,"2022-04-26",6973
5971,"Craig White","jared65@example.net","7897 Susan Coves
Rodriguezside, AR 57378",21,"Female","Health physicist",6565,"HEALTH_INSURANCE","2022-05-31",164,"2021-05-31",7361
282,"Tony Reid","portiz@example.com","315 Logan Crossing Apt. 779
New Kimberly, MS 88844",19,"Male","Commercial art gallery manager",6743,"HEALTH_INSURANCE","2023-04-21",165,"2021-09-23",2436
6529,"Tina Green","bhoward@example.com","323 Cheryl Trafficway
Walshtown, SC 27804",22,"Male","Surveyor, building control",792,"HEALTH_INSURANCE","2023-07-16",166,"2021-08-25",6736
7473,"Joseph Leon","wandaguerrero@example.org","742 Wilson Cliffs
Turnerstad, MA 86523",41,"Male","Research scientist (maths)",665,"HEALTH_INSURANCE","2022-07-27",167,"2022-07-27",8019
4684,"Susan Wolf","davismark@example.org","43359 Renee Crossing
Marcialand, NE 50041",43,"Female","Lexicographer",4663,"AUTO_INSURANCE","2022-10-08",168,"2022-11-30",8156
5839,"Dawn Martin","leahwilson@example.com","245 Heather Gateway Apt. 093
Davidside, SD 31037",51,"Female","Research officer, political party",2434,"LIFE_INSURANCE","2023-08-11",169,"2022-05-12",8934
322,"Nicole Baker","martinmichael@example.org","315 Hernandez Corners Suite 412
Proctorchester, IN 14688",54,"Female","Telecommunications researcher",7944,"LIFE_INSURANCE","2024-02-28",170,"2022-07-27",1910
5171,"Dr. Timothy Sampson","alevy@example.net","7136 Weaver Lodge Suite 873
Meaganport, OH 34963",38,"Female","Web designer",5399,"LIFE_INSURANCE","2022-09-02",171,"2022-04-16",8108
7389,"Ian Smith","charlesfuller@example.org","198 Samuel Stream Suite 697
New Wyattberg, AK 99405",25,"Female","Learning disability nurse",1462,"LIFE_INSURANCE","2023-12-29",172,"2022-08-24",5814
9414,"Austin Clark","richardsoncharles@example.com","794 Amanda Street Suite 020
North Amandabury, CO 20909",44,"Male","Plant breeder/geneticist",1860,"AUTO_INSURANCE","2022-08-18",173,"2021-06-23",9828
6605,"Ryan Craig","gdixon@example.net","90395 Acosta Locks
Hernandezstad, FL 04609",48,"Male","Administrator, local government",2022,"LIFE_INSURANCE","2023-11-26",174,"2021-08-09",9145
5226,"Austin Phillips","rparrish@example.org","7377 Nicole Port
West Carrieborough, MH 57976",61,"Male","Pathologist",1515,"LIFE_INSURANCE","2022-10-03",175,"2023-01-15",7932
1845,"Robert Hamilton","jennifercompton@example.com","07756 Lisa Squares Apt. 670
Port Mary, CT 04196",27,"Female","Geologist, wellsite",8692,"LIFE_INSURANCE","2022-07-01",176,"2021-05-20",4803
7495,"Sean Carter","martin56@example.net","0348 Jacobson Valley
Port Brianfurt, IN 46457",24,"Female","Armed forces operational officer",1979,"LIFE_INSURANCE","2023-08-16",177,"2021-12-17",726
9261,"Katrina Ferguson","alexander05@example.org","1316 Vincent Summit Apt. 636
Watkinsville, DC 60014",24,"Male","Civil engineer, consulting",7862,"LIFE_INSURANCE","2023-07-20",178,"2021-11-02",9393
8134,"Brandy Monroe","john14@example.com","4319 King Shoal Apt. 211
East Kevin, MA 48035",48,"Male","Teacher, English as a foreign language",6241,"AUTO_INSURANCE","2023-02-03",179,"2022-10-25",4085
3587,"Nicole Marquez","monicajohnson@example.net","39145 Sanders Circle
Comptonport, MD 58060",33,"Male","Magazine features editor",1083,"AUTO_INSURANCE","2022-07-19",180,"2022-10-22",6688
3798,"George Adams","sabrinataylor@example.net","365 Megan Fort Apt. 756
Reedberg, NV 56765",41,"Female","Consulting civil engineer",6099,"AUTO_INSURANCE","2022-05-08",181,"2022-08-03",518
1194,"Justin Evans","anthony68@example.com","USS Gillespie
FPO AP 74729",19,"Female","Animal nutritionist",4895,"LIFE_INSURANCE","2022-11-14",182,"2022-12-01",9688
5263,"Timothy Brown","nrusso@example.net","229 Orozco Common Suite 872
West Kristin, TX 17889",38,"Female","Production assistant, television",4748,"LIFE_INSURANCE","2023-07-18",183,"2021-11-02",9206
5336,"Melissa Lane","kenneth09@example.com","01503 Barajas Isle Suite 716
Jesseburgh, UT 17836",21,"Female","Engineer, electronics",5386,"LIFE_INSURANCE","2023-02-04",184,"2022-10-30",8495
770,"Janet Robinson","kelleylogan@example.org","1806 Robert Bypass
Lake Jamesside, DC 68659",54,"Female","Prison officer",1687,"LIFE_INSURANCE","2023-05-18",185,"2022-09-10",7636
917,"Charles Mcknight","kathryn34@example.org","896 Jennifer Forest
West Bianca, MT 85166",31,"Male","Producer, television/film/video",4241,"HEALTH_INSURANCE","2022-12-20",186,"2022-06-29",6131
5992,"Joyce Barrett","maria14@example.org","577 David Island
Gilesfurt, MO 02356",61,"Female","Administrator, education",8387,"HEALTH_INSURANCE","2023-01-08",187,"2022-05-20",7279
7384,"Stephanie Carter","frankcalderon@example.com","140 Lisa Estate Suite 824
Lake Ericchester, NJ 75421",23,"Female","Equality and diversity officer",1057,"AUTO_INSURANCE","2023-04-16",188,"2021-05-26",3983
2225,"Ryan Mckay","wandagrant@example.com","72027 Walsh Keys Apt. 771
West Garyhaven, NE 37361",24,"Male","Buyer, industrial",3674,"LIFE_INSURANCE","2023-05-26",189,"2022-12-02",9121
9693,"Christopher Robles","shawn15@example.com","773 Benson Causeway
Huffside, MS 61101",36,"Male","Armed forces training and education officer",6468,"HEALTH_INSURANCE","2022-05-17",190,"2021-08-31",5124
6301,"Jenna Kennedy","nicholas97@example.net","748 Hawkins Harbor Suite 935
East Randychester, AZ 69342",24,"Female","Designer, interior/spatial",634,"HEALTH_INSURANCE","2022-10-24",191,"2022-10-31",8337
9057,"Thomas Hart","kelly34@example.com","PSC 2410, Box 1606
APO AE 32092",21,"Female","Patent attorney",7529,"HEALTH_INSURANCE","2024-01-13",192,"2022-09-17",6760
750,"Robert Richardson","amandaleach@example.net","9215 Henderson Estates Suite 788
Terrystad, AZ 97551",25,"Female","Herpetologist",5330,"LIFE_INSURANCE","2023-09-20",193,"2023-02-17",630
3096,"Thomas Robinson","robertbecker@example.net","252 Anthony Grove
Powellhaven, PA 87542",55,"Male","Bonds trader",333,"HEALTH_INSURANCE","2022-06-06",194,"2022-07-16",1583
9605,"Matthew Ruiz","patricia06@example.org","USNV Hutchinson
FPO AA 72097",61,"Male","Sales promotion account executive",4123,"LIFE_INSURANCE","2023-09-10",195,"2022-10-27",8666
1923,"Kaitlyn Young","jameswilkerson@example.org","01993 Robbins Ranch Suite 105
East Juliatown, NJ 69309",27,"Female","Water engineer",8898,"HEALTH_INSURANCE","2023-04-26",196,"2022-11-03",7062
1127,"Rebecca Anderson","heather65@example.org","286 Gillespie Pike
Port Brittanyview, RI 92532",55,"Male","Engineer, chemical",6667,"LIFE_INSURANCE","2023-08-05",197,"2021-10-13",874
1802,"Annette Stephens","luisfuller@example.com","037 Helen Hills Suite 550
Johnmouth, WV 91642",46,"Male","Chemist, analytical",3031,"LIFE_INSURANCE","2023-01-27",198,"2021-10-20",9227
9967,"Thomas Norris","jamesporter@example.org","422 Linda Fords Apt. 244
New Jamesburgh, WY 24667",22,"Female","Field seismologist",4238,"LIFE_INSURANCE","2023-05-27",199,"2022-09-11",8136
5172,"Mary Murray","jordanmichele@example.com","2778 Evelyn Crest
Lake Amandahaven, TN 76409",54,"Female","Network engineer",7840,"HEALTH_INSURANCE","2023-12-02",200,"2021-05-09",4082
9589,"Jason Schroeder","gary16@example.net","30262 Farrell Road
East Todd, IA 25954",31,"Female","Engineer, materials",1455,"AUTO_INSURANCE","2024-02-08",201,"2022-09-09",486
5720,"Kevin Ortega","winterskimberly@example.net","PSC 0537, Box 5154
APO AP 59648",42,"Male","Travel agency manager",3927,"LIFE_INSURANCE","2023-10-04",202,"2022-02-20",3714
5829,"Melissa Klein","christina73@example.org","264 Sims Ramp Suite 613
West Coreymouth, TX 10771",54,"Male","Risk manager",1235,"HEALTH_INSURANCE","2023-02-01",203,"2021-08-07",9578
7834,"Gregory Willis","kimberlyadkins@example.com","487 Soto Track
Robertmouth, IA 39293",42,"Female","Youth worker",2412,"LIFE_INSURANCE","2023-01-26",204,"2022-02-19",1152
8147,"Michelle Holland","lindseymatthew@example.org","5206 Emily Landing
Bryantbury, AK 82509",54,"Male","Chartered accountant",8678,"AUTO_INSURANCE","2022-06-07",205,"2022-01-27",6151
5219,"Julian Patterson","katherine40@example.net","13742 Villa Heights Apt. 218
South Robert, NJ 09732",24,"Male","Landscape architect",2036,"HEALTH_INSURANCE","2023-08-10",206,"2022-06-26",1521
9798,"Joshua Collins","susan67@example.com","USCGC Harrison
FPO AE 82308",23,"Male","Environmental health practitioner",1306,"LIFE_INSURANCE","2022-04-21",207,"2021-04-08",551
1986,"Brian Rogers","timothyaguilar@example.com","92323 Albert Turnpike
North Jonathanchester, UT 39919",61,"Male","Health promotion specialist",771,"HEALTH_INSURANCE","2022-06-02",208,"2022-03-30",9848
5340,"Jose Evans","grant45@example.org","982 Steve Freeway Suite 099
Port Josephborough, CA 68707",24,"Male","Counselling psychologist",3539,"HEALTH_INSURANCE","2022-04-10",209,"2021-12-22",5579
8036,"Travis Hawkins","harveycarl@example.com","Unit 9085 Box 0039
DPO AA 61800",47,"Male","Tax adviser",3560,"HEALTH_INSURANCE","2024-02-11",210,"2021-12-21",4119
7340,"Joshua Aguirre","timothy70@example.com","457 Copeland Center
West Isaac, LA 99230",56,"Male","Archivist",2139,"LIFE_INSURANCE","2023-07-15",211,"2021-03-23",4452
4965,"Brandi Buchanan","peter18@example.com","7341 Ryan Neck
South Ryan, NM 93185",52,"Male","Retail banker",8247,"LIFE_INSURANCE","2022-09-03",212,"2021-11-11",5245
558,"Danny Bennett","ebird@example.net","3611 Daniels Extensions
Lake Lisamouth, CT 53624",18,"Male","Scientist, physiological",135,"LIFE_INSURANCE","2022-07-11",213,"2022-10-05",2290
6274,"Eric Craig","whitneysutton@example.org","47216 Mark Parkway Suite 353
East James, PW 03866",55,"Female","Diplomatic Services operational officer",7841,"HEALTH_INSURANCE","2022-04-25",214,"2023-03-18",3307
9064,"Patrick Turner","phillipsmary@example.com","734 Sparks Corners Suite 809
Gwendolynhaven, VA 56076",21,"Female","Occupational hygienist",1133,"AUTO_INSURANCE","2023-05-11",215,"2021-08-02",2706
3474,"Justin Bryant","frodriguez@example.net","03762 Copeland Well
Chavezchester, MN 21404",20,"Female","Industrial/product designer",6081,"HEALTH_INSURANCE","2022-06-26",216,"2023-02-15",2575
4309,"Kathryn Torres","rhayes@example.org","631 Davidson Gateway Suite 355
Maddenside, DC 10130",63,"Male","Arts administrator",5276,"LIFE_INSURANCE","2022-12-31",217,"2022-04-30",5718
589,"Brian Peters","mooremallory@example.org","588 Casey Road Apt. 997
Michaelmouth, PR 14294",26,"Female","Warden/ranger",4677,"LIFE_INSURANCE","2022-07-27",218,"2022-04-01",6962
8425,"David Perry","brianna65@example.net","5821 Sarah Alley
Jeannemouth, MH 78645",56,"Male","Broadcast journalist",2679,"AUTO_INSURANCE","2022-03-25",219,"2022-05-15",1952
7126,"Kyle Gordon","hbarnes@example.org","1025 Golden Cliffs Apt. 809
Woodsborough, VA 74932",48,"Female","Librarian, public",6133,"HEALTH_INSURANCE","2023-02-08",220,"2022-04-01",7686
7674,"Leah Hawkins","baileygonzalez@example.net","61912 Oneal Gardens Apt. 871
Davidhaven, FL 89742",34,"Male","Psychotherapist, child",4221,"LIFE_INSURANCE","2023-02-11",221,"2021-09-25",4458
6983,"Michael Andersen","crystal26@example.org","065 Sara Wells Apt. 347
Davidmouth, PR 99140",49,"Male","Science writer",1107,"AUTO_INSURANCE","2022-03-25",222,"2022-01-18",264
4958,"Jimmy Mckenzie","larryperez@example.net","029 Cooper Extension
Duncanbury, IL 28564",40,"Male","Geologist, wellsite",2009,"LIFE_INSURANCE","2023-03-06",223,"2022-10-30",5605
1546,"Amber Johnson","carpentergregory@example.com","13072 Donald Trail Apt. 055
South Timothy, TN 67636",57,"Female","Arboriculturist",5199,"AUTO_INSURANCE","2023-03-09",224,"2021-08-22",8051
2589,"Martin Nixon","jimenezpaul@example.net","3593 Howell Highway Apt. 123
Zacharyport, GU 60294",51,"Female","Engineer, agricultural",7068,"AUTO_INSURANCE","2023-07-04",225,"2021-06-13",9892
7502,"Richard Robinson","williammyers@example.com","Unit 5861 Box 2624
DPO AE 52186",33,"Female","Metallurgist",2031,"LIFE_INSURANCE","2022-08-23",226,"2021-06-18",8553
9902,"James Khan","blakeheidi@example.com","89964 Alan Rue
Port David, ME 32065",32,"Male","Chartered legal executive (England and Wales)",7615,"HEALTH_INSURANCE","2023-09-11",227,"2022-01-30",4517
4700,"Lauren Morrow","rsanchez@example.com","36208 Hodges Turnpike Suite 181
West Jennifer, SC 47961",59,"Female","Careers adviser",1923,"LIFE_INSURANCE","2023-10-31",228,"2021-04-08",5022
2847,"Dylan Wright","watsonpaul@example.net","48811 Stephanie Island Apt. 781
East Angela, ME 83677",55,"Male","Lecturer, further education",5947,"AUTO_INSURANCE","2022-12-28",229,"2022-10-02",9734
8175,"Michael Bradley","ksmith@example.org","USCGC Villegas
FPO AA 19133",28,"Male","Buyer, retail",156,"AUTO_INSURANCE","2023-02-09",230,"2022-10-13",5947
5967,"Diana Pennington","noneill@example.com","051 Smith Point
Jacobfort, RI 31203",39,"Male","Education administrator",7192,"AUTO_INSURANCE","2024-02-23",231,"2022-09-01",9134
7645,"William Carr","blanchardlori@example.net","USCGC Jones
FPO AE 96793",30,"Female","Financial risk analyst",8564,"HEALTH_INSURANCE","2023-03-04",232,"2023-02-24",5296
7744,"Charles Bennett","cameron98@example.com","25206 Elizabeth Street
New Donna, MA 23006",22,"Male","Engineer, broadcasting (operations)",6129,"HEALTH_INSURANCE","2023-12-13",233,"2022-01-09",4866
2583,"Matthew Howell","robertsrobert@example.org","774 Michael Hill Suite 697
Port Samantha, NY 34359",31,"Male","Brewing technologist",3529,"AUTO_INSURANCE","2023-09-17",234,"2022-07-02",7169
9781,"John Davis","moraryan@example.com","73383 Hill Parkways
Maciasmouth, ID 39250",60,"Male","Psychologist, clinical",6188,"AUTO_INSURANCE","2022-05-17",235,"2022-11-26",9238
2620,"Lee Copeland","gcosta@example.com","Unit 7751 Box 6576
DPO AP 67545",39,"Female","Designer, interior/spatial",5666,"LIFE_INSURANCE","2023-08-16",236,"2023-02-28",9889
1899,"Raymond Taylor","jcarson@example.net","7403 Lindsay Fork Suite 138
New Steven, WA 14138",41,"Female","Quantity surveyor",302,"AUTO_INSURANCE","2023-12-13",237,"2022-10-08",6083
6199,"Melissa Webb","johnsonlouis@example.net","696 Jessica Fall
Daviesmouth, UT 48560",32,"Male","Engineer, electronics",3180,"AUTO_INSURANCE","2022-11-28",238,"2021-07-08",1568
3892,"Tony Johnson","crystal63@example.org","081 Antonio Union
New Melissastad, FM 16748",60,"Female","Chief Technology Officer",8587,"AUTO_INSURANCE","2022-10-03",239,"2022-11-27",7228
3940,"Tracey Maynard","laura37@example.net","PSC 9867, Box 7349
APO AA 02976",49,"Male","Administrator",4254,"LIFE_INSURANCE","2024-01-25",240,"2023-03-13",6232
4632,"Charlotte Johnson","hrichardson@example.net","854 Connie Courts
Porterborough, NC 91548",34,"Male","Fast food restaurant manager",3531,"AUTO_INSURANCE","2022-07-14",241,"2021-11-25",1001
