"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","policy_days","claim_id","claim_date","claim_amount","claim_category","num_claims","total_claim_amount"
1087,"Sherry Banks","christopher88@example.org","376 Christine Ports Suite 884
Lake Keithshire, AZ 43283",63,"Female","Control and instrumentation engineer",108,"AUTO_INSURANCE","2023-10-27",-215,NULL,NULL,NULL,NULL,0,NULL
1502,"Scott Moreno","sanchezashley@example.com","1383 Kelley Forge Suite 592
North Williamborough, MI 05575",35,"Female","Systems analyst",109,"HEALTH_INSURANCE","2022-08-03",235,4833,"2021-08-17",1316,"Medium",1,1316
9190,"Scott Rojas","kyle09@example.org","00060 Oliver Crest
Johnsonburgh, SC 06251",45,"Female","Tour manager",110,"LIFE_INSURANCE","2022-03-24",367,NULL,NULL,NULL,NULL,0,NULL
2987,"Matthew Morrison","qcummings@example.com","49532 Nicholas Crest Apt. 876
East Robertfurt, OK 43651",38,"Female","Logistics and distribution manager",111,"AUTO_INSURANCE","2023-11-16",-235,1374,"2021-10-16",908,"Medium",1,908
3567,"Heather Morgan","shellymorris@example.org","48689 Coleman Walk Suite 160
Hannahberg, ID 43293",28,"Male","Programmer, multimedia",112,"HEALTH_INSURANCE","2023-08-09",-136,NULL,NULL,NULL,NULL,0,NULL
4417,"Jeremy Allen","smithjose@example.org","3902 Bush Valleys Apt. 745
Lake Danbury, OK 77103",20,"Male","Designer, blown glass/stained glass",113,"AUTO_INSURANCE","2023-10-28",-216,3423,"2022-10-06",6817,"High",2,7420
4417,"Jeremy Allen","smithjose@example.org","3902 Bush Valleys Apt. 745
Lake Danbury, OK 77103",20,"Male","Designer, blown glass/stained glass",113,"AUTO_INSURANCE","2023-10-28",-216,1353,"2022-07-12",603,"Medium",2,7420
4560,"Alexa Bautista","rojasjoshua@example.com","546 Smith Gardens
New Samantha, VA 58121",51,"Female","Maintenance engineer",114,"AUTO_INSURANCE","2022-09-07",200,NULL,NULL,NULL,NULL,0,NULL
7269,"Jessica Lambert","thomasjulie@example.org","8048 King Plain
Debbieland, DE 59286",47,"Male","Risk analyst",115,"HEALTH_INSURANCE","2022-11-02",144,NULL,NULL,NULL,NULL,0,NULL
671,"Leslie Lutz MD","ynunez@example.org","0494 Heidi Manors Suite 901
Port Catherinemouth, MI 52816",62,"Male","Recruitment consultant",116,"HEALTH_INSURANCE","2023-03-11",15,397,"2021-09-16",1783,"Medium",2,3661
671,"Leslie Lutz MD","ynunez@example.org","0494 Heidi Manors Suite 901
Port Catherinemouth, MI 52816",62,"Male","Recruitment consultant",116,"HEALTH_INSURANCE","2023-03-11",15,4869,"2023-03-16",1878,"Medium",2,3661
3137,"Diane Harris","rlara@example.org","9241 Cook Rapid Apt. 044
Turnerland, IA 71420",21,"Male","Architectural technologist",117,"AUTO_INSURANCE","2022-10-20",157,3029,"2022-11-24",207,"Low",1,207
199,"Carrie Reed","ilewis@example.org","Unit 8979 Box 7380
DPO AA 68976",53,"Male","Interpreter",118,"HEALTH_INSURANCE","2023-10-23",-211,NULL,NULL,NULL,NULL,0,NULL
5572,"Richard Daniel","alexanderchristopher@example.org","178 Larsen Loop Suite 373
North Alexandraburgh, ND 75356",22,"Male","Engineer, materials",119,"AUTO_INSURANCE","2022-12-12",104,NULL,NULL,NULL,NULL,0,NULL
94,"Joseph Reynolds","watsonnathaniel@example.net","362 Cook Ville
Kimberlytown, NH 38349",45,"Female","Commercial art gallery manager",120,"LIFE_INSURANCE","2022-06-06",293,NULL,NULL,NULL,NULL,0,NULL
9935,"Norma Miller","thomaskayla@example.org","1782 Shannon Centers
North Tannershire, MH 95813",60,"Female","Textile designer",121,"HEALTH_INSURANCE","2023-11-18",-237,NULL,NULL,NULL,NULL,1,1886
7015,"Krystal Ward","feliciahansen@example.org","6091 Deborah Lane
East Lisaview, NM 89615",34,"Male","Advertising account executive",122,"HEALTH_INSURANCE","2023-03-09",17,NULL,NULL,NULL,NULL,0,NULL
1025,"Taylor Meyer","peggyhernandez@example.com","0303 Snyder Villages
Rojashaven, NH 75449",27,"Male","Television floor manager",123,"HEALTH_INSURANCE","2024-01-21",-301,NULL,NULL,NULL,NULL,1,9210
7772,"Richard Quinn","audrey11@example.org","35359 Beck Lodge Suite 147
Cartermouth, RI 02934",18,"Male","Company secretary",124,"AUTO_INSURANCE","2024-02-06",-317,4440,"2022-05-24",1752,"Medium",1,1752
1291,"Patrick Jones","ashley50@example.org","027 Meyer Brooks
Alvarezside, NJ 02396",62,"Male","Ship broker",125,"AUTO_INSURANCE","2022-12-29",87,NULL,NULL,NULL,NULL,0,NULL
1628,"Betty Blankenship","taylorbrittany@example.org","197 Mark Via Suite 661
New Lisa, ID 92377",58,"Male","Designer, ceramics/pottery",126,"HEALTH_INSURANCE","2023-12-21",-270,NULL,NULL,NULL,NULL,2,14468
4904,"Timothy Smith","danielle89@example.org","2189 Brittany Summit Suite 342
Smithstad, NE 91030",38,"Male","Dispensing optician",127,"LIFE_INSURANCE","2024-02-05",-316,NULL,NULL,NULL,NULL,0,NULL
3607,"Nancy Brown","lisawhite@example.org","211 Bailey Street
Lake Debbie, MP 53931",23,"Male","Theatre manager",128,"LIFE_INSURANCE","2022-07-30",239,1543,"2022-04-05",2979,"High",1,2979
4722,"Charles Miller","morrisonjohn@example.net","1235 Brown Ferry
Lake Tina, ND 14607",48,"Female","Clinical research associate",129,"LIFE_INSURANCE","2023-06-28",-94,NULL,NULL,NULL,NULL,1,4975
9287,"Michael Harrison","alyssa24@example.com","110 Anna Plaza Suite 718
East Michelleborough, MO 36726",34,"Male","Ship broker",130,"HEALTH_INSURANCE","2022-04-16",344,3893,"2022-01-01",5928,"High",2,14021
9287,"Michael Harrison","alyssa24@example.com","110 Anna Plaza Suite 718
East Michelleborough, MO 36726",34,"Male","Ship broker",130,"HEALTH_INSURANCE","2022-04-16",344,4595,"2021-10-05",8093,"High",2,14021
1802,"Annette Stephens","luisfuller@example.com","037 Helen Hills Suite 550
Johnmouth, WV 91642",46,"Male","Chemist, analytical",131,"AUTO_INSURANCE","2023-08-29",-156,NULL,NULL,NULL,NULL,1,9227
903,"Kathleen Evans","enelson@example.org","7306 Kristen Drive Suite 510
Frankfort, FM 83200",42,"Male","Horticultural consultant",132,"HEALTH_INSURANCE","2023-03-24",2,NULL,NULL,NULL,NULL,0,NULL
2181,"Steven Davis","jamesedwards@example.org","738 Perez Fields
Millerview, MT 52616",62,"Male","Clinical cytogeneticist",133,"HEALTH_INSURANCE","2022-10-27",150,NULL,NULL,NULL,NULL,0,NULL
2987,"Matthew Morrison","qcummings@example.com","49532 Nicholas Crest Apt. 876
East Robertfurt, OK 43651",38,"Female","Logistics and distribution manager",134,"LIFE_INSURANCE","2024-01-18",-298,NULL,NULL,NULL,NULL,1,908
558,"Danny Bennett","ebird@example.net","3611 Daniels Extensions
Lake Lisamouth, CT 53624",18,"Male","Scientist, physiological",135,"LIFE_INSURANCE","2022-07-11",258,213,"2022-10-05",2290,"High",3,4799
4194,"Robert Brown","mcarlson@example.org","607 Thomas Village Suite 888
East Melanietown, AL 02729",31,"Female","Estate agent",136,"HEALTH_INSURANCE","2023-01-13",72,2745,"2021-11-25",6891,"High",2,10912
4194,"Robert Brown","mcarlson@example.org","607 Thomas Village Suite 888
East Melanietown, AL 02729",31,"Female","Estate agent",136,"HEALTH_INSURANCE","2023-01-13",72,452,"2021-12-08",4021,"High",2,10912
5781,"James Mann","tcortez@example.com","406 Patty Hills Suite 670
Jeffreyshire, GA 41311",18,"Female","Regulatory affairs officer",137,"AUTO_INSURANCE","2023-04-24",-29,4521,"2023-03-02",397,"Low",1,397
5771,"Mr. James Vaughn","smithcatherine@example.org","610 Lisa Ports Suite 150
North Stephaniemouth, AS 26989",48,"Female","Bookseller",138,"HEALTH_INSURANCE","2022-04-08",352,NULL,NULL,NULL,NULL,0,NULL
6618,"Jason Huynh","walkerstacey@example.com","750 Rodriguez Via
Jamesberg, VT 47743",34,"Female","Hydrologist",139,"HEALTH_INSURANCE","2022-12-30",86,NULL,NULL,NULL,NULL,0,NULL
621,"Glenn Graham","antoniohaas@example.com","337 Parker Shoals Suite 105
East Dwaynetown, NC 47372",64,"Female","Planning and development surveyor",140,"AUTO_INSURANCE","2022-12-08",108,4287,"2023-03-03",9036,"High",1,9036
6846,"Henry Ruiz","ggreen@example.com","34449 Tammy Neck Apt. 779
Lake Michelle, HI 35611",18,"Male","Accounting technician",141,"HEALTH_INSURANCE","2022-12-20",96,NULL,NULL,NULL,NULL,0,NULL
2081,"Alexis Taylor","mcdowellbrittany@example.net","8548 Thompson Valley Apt. 480
South Dawnmouth, LA 48063",34,"Female","IT technical support officer",142,"AUTO_INSURANCE","2023-01-12",73,NULL,NULL,NULL,NULL,1,5530
6636,"Brian Brown","jimjohnson@example.net","751 Jennifer Knolls Suite 388
East Suzanneborough, CO 91109",52,"Male","Minerals surveyor",143,"LIFE_INSURANCE","2023-06-26",-92,906,"2022-04-16",9211,"High",1,9211
5777,"Michael James","andrew07@example.net","Unit 2546 Box 5018
DPO AP 56979",36,"Male","Conservator, furniture",144,"LIFE_INSURANCE","2022-05-17",313,1956,"2021-04-08",4791,"High",1,4791
2442,"Teresa Nguyen","asmith@example.org","8669 Vang Crest
Stephaniefort, MT 04071",40,"Female","Marine scientist",145,"LIFE_INSURANCE","2024-01-19",-299,NULL,NULL,NULL,NULL,1,7446
5548,"Mark Christensen","brownsusan@example.org","812 Eric Courts Apt. 367
New Sarah, KY 35192",25,"Female","Runner, broadcasting/film/video",146,"LIFE_INSURANCE","2023-10-31",-219,4758,"2021-03-20",3565,"High",4,22000
5548,"Mark Christensen","brownsusan@example.org","812 Eric Courts Apt. 367
New Sarah, KY 35192",25,"Female","Runner, broadcasting/film/video",146,"LIFE_INSURANCE","2023-10-31",-219,2200,"2023-01-27",2939,"High",4,22000
5548,"Mark Christensen","brownsusan@example.org","812 Eric Courts Apt. 367
New Sarah, KY 35192",25,"Female","Runner, broadcasting/film/video",146,"LIFE_INSURANCE","2023-10-31",-219,510,"2022-02-22",7568,"High",4,22000
9436,"Robert Patel","lindafritz@example.net","675 Michelle Place
Port Garyfort, NE 14311",43,"Male","Arts development officer",147,"LIFE_INSURANCE","2022-06-23",276,2352,"2022-06-09",3626,"High",2,5774
9436,"Robert Patel","lindafritz@example.net","675 Michelle Place
Port Garyfort, NE 14311",43,"Male","Arts development officer",147,"LIFE_INSURANCE","2022-06-23",276,3223,"2022-03-29",2148,"High",2,5774
6530,"Tiffany Paul","nkelly@example.com","098 Michael Burg
Timothystad, PA 26128",57,"Female","Retail buyer",148,"AUTO_INSURANCE","2022-10-01",176,3125,"2023-02-12",589,"Medium",3,11929
2315,"Francisco Hodges","cordovamatthew@example.com","0304 Acevedo Heights
Holtfort, MA 07116",35,"Female","Industrial buyer",149,"HEALTH_INSURANCE","2022-04-05",355,NULL,NULL,NULL,NULL,2,17223
6334,"Daniel Cross","castilloscott@example.org","44857 Yoder Walks Suite 427
Jamestown, NJ 58780",30,"Female","Public relations officer",150,"AUTO_INSURANCE","2023-04-01",-6,1585,"2021-05-15",7268,"High",1,7268
8813,"Monique Wells","johnclark@example.org","40340 Wilcox Extension Suite 025
Patrickville, RI 29154",42,"Male","Structural engineer",151,"AUTO_INSURANCE","2022-07-31",238,NULL,NULL,NULL,NULL,0,NULL
1652,"Brandy Miles","astevenson@example.com","618 Madden Pine
South Danielle, CO 42077",21,"Female","Scientist, forensic",152,"LIFE_INSURANCE","2023-07-17",-113,946,"2023-02-18",6315,"High",3,22355
3575,"Deanna Mitchell","jonescarrie@example.com","1959 Kelly Station Apt. 013
North Eric, OK 33296",26,"Male","Nature conservation officer",153,"AUTO_INSURANCE","2022-10-03",174,NULL,NULL,NULL,NULL,0,NULL
505,"Christopher Hayes","cameronharris@example.com","09518 Marco Walk Apt. 502
East Louisport, RI 56787",49,"Male","Financial adviser",154,"LIFE_INSURANCE","2024-01-03",-283,251,"2022-03-22",3067,"High",2,8397
8688,"Renee Wang","swiley@example.net","0514 Emily Port Apt. 658
Monroebury, PW 97386",41,"Female","Automotive engineer",155,"LIFE_INSURANCE","2024-02-13",-324,1871,"2021-04-08",2475,"High",1,2475
8175,"Michael Bradley","ksmith@example.org","USCGC Villegas
FPO AA 19133",28,"Male","Buyer, retail",156,"AUTO_INSURANCE","2023-02-09",45,230,"2022-10-13",5947,"High",2,8226
3884,"Donna Brooks","angelawilson@example.org","6310 Samantha Spurs Apt. 320
Mendezville, VI 35351",62,"Female","Dealer",157,"HEALTH_INSURANCE","2023-06-05",-71,2829,"2022-02-27",3140,"High",2,12159
2230,"Joseph Ruiz","vatkins@example.org","2004 Garcia Shoals
Phillipfort, MS 59112",63,"Male","Learning disability nurse",158,"HEALTH_INSURANCE","2024-01-10",-290,NULL,NULL,NULL,NULL,0,NULL
9288,"Amanda Sanchez","beth31@example.org","0992 Robert Groves
New Gregorymouth, MH 78658",48,"Female","Engineer, manufacturing systems",159,"AUTO_INSURANCE","2023-05-17",-52,NULL,NULL,NULL,NULL,1,8703
4356,"Robert Saunders","katherine20@example.com","3145 Moore Views
Port Alisha, ND 06835",41,"Male","Broadcast journalist",160,"LIFE_INSURANCE","2023-05-24",-59,NULL,NULL,NULL,NULL,0,NULL
7267,"Heather Young","andrea39@example.com","4533 Simmons Forge Apt. 329
Whitakerfurt, MA 21856",33,"Female","Government social research officer",161,"HEALTH_INSURANCE","2023-02-04",50,2872,"2021-04-03",8030,"High",1,8030
9999,"Mr. Michael Davis","kdaugherty@example.org","70292 Lindsey Avenue
East Tinaton, WA 85808",34,"Female","Camera operator",162,"AUTO_INSURANCE","2022-07-21",248,NULL,NULL,NULL,NULL,2,10618
3115,"Cory Fowler","kaylamcguire@example.org","671 Russell Manor
Lake Thomas, NV 50478",61,"Male","Warden/ranger",163,"AUTO_INSURANCE","2023-08-28",-155,NULL,NULL,NULL,NULL,2,7435
1085,"Ann Ritter","kathleensmith@example.net","24828 James Estates Suite 371
Port Jerryborough, AK 41877",41,"Male","Chiropodist",164,"HEALTH_INSURANCE","2023-10-05",-193,3055,"2022-02-01",3929,"High",3,18956
1085,"Ann Ritter","kathleensmith@example.net","24828 James Estates Suite 371
Port Jerryborough, AK 41877",41,"Male","Chiropodist",164,"HEALTH_INSURANCE","2023-10-05",-193,4455,"2021-07-23",6811,"High",3,18956
1218,"Dr. Steven Rollins PhD","estephens@example.com","84175 Fernandez Roads Suite 606
Romeromouth, MH 81982",22,"Male","Patent examiner",165,"AUTO_INSURANCE","2022-04-19",341,NULL,NULL,NULL,NULL,0,NULL
6217,"Eric Griffin","emorales@example.com","48166 Mark Road Apt. 980
Port Michael, OK 78851",27,"Female","Building surveyor",166,"LIFE_INSURANCE","2023-03-02",24,NULL,NULL,NULL,NULL,0,NULL
7632,"Michael Ward","nicolewilliams@example.com","89724 Martin Ranch Apt. 391
Chelseaport, ID 16128",29,"Male","Research officer, trade union",167,"LIFE_INSURANCE","2022-04-17",343,NULL,NULL,NULL,NULL,0,NULL
3784,"Lauren Johnson","brookefuller@example.org","5874 Michael Pike
East Joel, KS 63621",57,"Female","Chemist, analytical",168,"AUTO_INSURANCE","2022-05-11",319,4380,"2022-09-23",5093,"High",2,11934
3784,"Lauren Johnson","brookefuller@example.org","5874 Michael Pike
East Joel, KS 63621",57,"Female","Chemist, analytical",168,"AUTO_INSURANCE","2022-05-11",319,1478,"2023-01-23",6841,"High",2,11934
3939,"Rachel Vargas","hopkinsdana@example.net","226 Erika Land Suite 746
Danielleport, UT 01064",29,"Male","Engineer, technical sales",169,"LIFE_INSURANCE","2023-12-06",-255,2081,"2023-02-07",3085,"High",3,8755
3939,"Rachel Vargas","hopkinsdana@example.net","226 Erika Land Suite 746
Danielleport, UT 01064",29,"Male","Engineer, technical sales",169,"LIFE_INSURANCE","2023-12-06",-255,478,"2021-05-21",3817,"High",3,8755
4002,"Mr. Craig Williams","gregory61@example.org","63699 Gonzalez Fort
South Rebeccaville, CA 76185",47,"Female","Company secretary",170,"LIFE_INSURANCE","2023-08-23",-150,4189,"2021-12-23",2767,"High",3,12021
4980,"William Melton PhD","gracedunn@example.com","072 Lisa Estate
Waltersstad, NH 68508",41,"Female","Airline pilot",171,"AUTO_INSURANCE","2023-05-15",-50,NULL,NULL,NULL,NULL,1,5677
7278,"Christy Jones","smithjennifer@example.com","364 Smith Vista Apt. 539
Nicoleside, FM 98481",33,"Male","Surveyor, planning and development",172,"LIFE_INSURANCE","2024-03-18",-358,NULL,NULL,NULL,NULL,0,NULL
2888,"Richard Morales","anna06@example.net","745 Joseph Prairie Suite 308
West Jacobburgh, MN 34633",59,"Male","Engineer, materials",173,"HEALTH_INSURANCE","2023-03-22",4,369,"2023-01-29",1389,"Medium",3,9705
3509,"Dr. Victoria Hayes PhD","chelseawalker@example.net","2525 Donna Rapid Suite 833
Johnsonfurt, MI 14804",45,"Male","Financial manager",174,"HEALTH_INSURANCE","2023-08-26",-153,NULL,NULL,NULL,NULL,1,1778
5091,"Keith Hogan","allisonrichardson@example.org","PSC 7693, Box 9975
APO AP 13254",63,"Male","Passenger transport manager",175,"AUTO_INSURANCE","2023-10-22",-210,1847,"2022-11-29",8873,"High",2,10938
8896,"Angela Kent","jennifer55@example.com","9941 Irwin Spurs Apt. 698
Carlaborough, WV 37188",54,"Female","Telecommunications researcher",176,"LIFE_INSURANCE","2022-10-28",149,1840,"2022-08-26",6103,"High",2,15240
8149,"Christina Copeland","dorothy07@example.net","4078 Mills Ford Apt. 920
Toddstad, NE 61000",43,"Female","Immigration officer",177,"AUTO_INSURANCE","2022-08-25",213,NULL,NULL,NULL,NULL,0,NULL
4719,"David Flores","ihart@example.net","104 Jason Heights
Smithbury, DC 77741",56,"Male","Glass blower/designer",178,"LIFE_INSURANCE","2023-11-03",-222,NULL,NULL,NULL,NULL,1,3036
7697,"Kristen Garcia","nsmith@example.com","USNV Carter
FPO AA 44032",63,"Male","Teacher, primary school",179,"HEALTH_INSURANCE","2024-03-16",-356,1680,"2022-04-12",389,"Low",2,5821
7697,"Kristen Garcia","nsmith@example.com","USNV Carter
FPO AA 44032",63,"Male","Teacher, primary school",179,"HEALTH_INSURANCE","2024-03-16",-356,3172,"2022-07-01",5432,"High",2,5821
5923,"Theresa Hicks","zherrera@example.org","42548 Michelle Courts
Gallagherville, DE 21743",65,"Female","Copy",180,"LIFE_INSURANCE","2024-02-19",-330,3041,"2021-08-14",6861,"High",4,21406
5923,"Theresa Hicks","zherrera@example.org","42548 Michelle Courts
Gallagherville, DE 21743",65,"Female","Copy",180,"LIFE_INSURANCE","2024-02-19",-330,3871,"2023-01-02",8478,"High",4,21406
5923,"Theresa Hicks","zherrera@example.org","42548 Michelle Courts
Gallagherville, DE 21743",65,"Female","Copy",180,"LIFE_INSURANCE","2024-02-19",-330,1151,"2021-10-10",354,"Low",4,21406
3866,"Mark Moore","desireelee@example.net","685 Graham Corner
South Anthony, VA 38758",48,"Male","Water quality scientist",181,"AUTO_INSURANCE","2023-04-15",-20,603,"2021-03-28",4959,"High",1,4959
5616,"Perry Cole","leejohn@example.net","001 King Rapids
Williamton, NM 03531",31,"Female","Outdoor activities/education manager",182,"AUTO_INSURANCE","2023-10-14",-202,NULL,NULL,NULL,NULL,3,16066
7419,"David Graham","craig30@example.net","52285 Anderson Plains Suite 603
Davisside, FL 55641",26,"Male","Textile designer",183,"AUTO_INSURANCE","2023-03-22",4,NULL,NULL,NULL,NULL,1,5048
1125,"Brittany Miller","nolsen@example.net","097 Michael Shoal Suite 265
Port Selena, WY 69951",34,"Female","Logistics and distribution manager",184,"LIFE_INSURANCE","2022-05-26",304,NULL,NULL,NULL,NULL,2,13055
2681,"Crystal Murphy","john64@example.org","124 Melody Via
South Jenniferville, PA 34027",60,"Female","Clinical cytogeneticist",185,"HEALTH_INSURANCE","2023-04-25",-30,4887,"2022-04-01",5278,"High",2,7447
898,"Amber Short","jbrown@example.net","535 Reed Centers
Hughesport, MP 13284",46,"Female","Engineer, building services",186,"AUTO_INSURANCE","2023-05-23",-58,NULL,NULL,NULL,NULL,0,NULL
1042,"Joseph Cox","pgardner@example.com","1733 Jenkins Forks
Hartbury, MA 22655",40,"Male","Neurosurgeon",187,"HEALTH_INSURANCE","2023-01-04",81,3931,"2021-06-03",2710,"High",1,2710
3361,"Christina Willis","jenkinssusan@example.org","206 Khan Locks Apt. 562
Berrystad, MT 87701",43,"Male","Production engineer",188,"AUTO_INSURANCE","2023-11-19",-238,NULL,NULL,NULL,NULL,0,NULL
3040,"Audrey Neal","valenciakatherine@example.com","7050 Payne Grove Suite 409
Port Ginaland, GA 64646",42,"Male","Education officer, community",189,"LIFE_INSURANCE","2022-12-15",101,NULL,NULL,NULL,NULL,0,NULL
7775,"John Jenkins","josephhorn@example.org","58572 Stephen Course Apt. 386
New James, AZ 72884",56,"Male","Nutritional therapist",190,"AUTO_INSURANCE","2024-02-13",-324,648,"2022-03-26",2752,"High",1,2752
5251,"Christopher Reed","gjones@example.net","2829 Thompson Lodge Suite 358
Princeview, GU 38669",38,"Female","Chief Operating Officer",191,"LIFE_INSURANCE","2022-12-24",92,NULL,NULL,NULL,NULL,0,NULL
9105,"Russell Gonzalez","uwalsh@example.org","35881 Harper Union Apt. 758
Stephentown, DC 48209",20,"Female","Product designer",192,"AUTO_INSURANCE","2022-10-27",150,4983,"2023-01-04",3348,"High",2,13309
